quarter,year,quarter_num,lon,lat,spatial_block_id,ndvi,ndbi,albedo,mndwi,dem,slope,sky_view_factor,building_height,building_fraction,roughness_length,temp_2m,dewpoint_2m,wind_speed_10m,solar_radiation,vapor_pressure_deficit,dist_to_coast,dist_to_water,dist_to_greenspace,lst_celsius
2023_Q1,2023,1,72.88855,19.10935,block_2_1,0.0763,-0.028,0.2047,-0.3821,54.5,5.48,0.866,7.17,17.81,0.053,32.27,29.37,3.52,781.0,1.935,10.692,4.18,4.6,40.74
2023_Q1,2023,1,72.80374,19.07627,block_1_1,0.3103,-0.0751,0.1628,-0.5252,9.6,1.84,0.9,6.23,12.99,0.076,34.78,30.53,3.13,746.3,2.18,1.683,1.68,11.45,40.11
2023_Q1,2023,1,72.70798,19.06832,block_1_1,0.2221,-0.059,0.1582,0.4765,9.0,1.6,0.83,9.61,22.49,0.091,33.97,30.24,3.19,733.5,2.159,0.0,0.0,20.21,40.04
2023_Q1,2023,1,72.68673,18.89761,block_0_0,0.2544,0.0194,0.1446,0.4244,6.3,0.65,0.84,6.74,22.0,0.071,32.49,28.35,2.4,812.4,1.903,0.0,0.0,30.86,40.12
2023_Q1,2023,1,72.93694,18.85136,block_2_0,0.1788,-0.0718,0.1829,-0.3696,7.7,1.12,0.848,9.86,19.52,0.127,34.13,30.1,3.29,817.6,2.248,14.96,13.84,16.68,42.59
2023_Q1,2023,1,72.72145,18.97816,block_1_1,0.2406,-0.0965,0.1914,0.5363,9.5,4.79,0.838,10.17,20.95,0.081,34.02,29.53,2.56,769.9,2.34,0.0,0.0,25.17,40.39
2023_Q1,2023,1,73.11131,19.37559,block_4_3,0.3448,-0.142,0.195,-0.4575,18.1,2.24,0.915,3.0,11.96,0.05,34.92,31.85,2.56,767.3,2.206,34.921,22.34,27.3,41.88
2023_Q1,2023,1,72.93353,19.54341,block_2_4,0.2204,0.003,0.1802,-0.3823,14.3,6.56,0.8,9.11,27.21,0.131,34.83,30.85,2.6,800.2,2.458,16.783,16.78,30.44,44.6
2023_Q1,2023,1,72.81253,19.49877,block_1_4,0.1772,-0.0814,0.165,-0.4098,13.4,1.09,0.865,9.52,17.07,0.078,34.27,31.37,4.04,787.1,2.248,3.937,3.94,22.1,41.11
2023_Q1,2023,1,72.93863,19.19467,block_2_2,0.2021,-0.0536,0.2239,-0.494,288.2,24.52,0.862,10.29,17.27,0.078,30.48,26.4,3.18,800.7,1.884,16.219,3.8,4.12,37.34
2023_Q1,2023,1,72.64508,19.21446,block_0_2,0.196,-0.1615,0.1925,0.5342,9.9,2.28,0.963,3.0,4.58,0.05,31.23,26.04,3.73,682.7,2.102,0.0,0.0,18.83,34.25
2023_Q1,2023,1,73.12859,19.05876,block_4_1,0.258,0.0546,0.1347,-0.4834,14.5,1.27,0.884,6.89,15.23,0.065,33.56,28.83,2.35,729.3,2.291,35.737,15.6,18.87,42.26
2023_Q1,2023,1,72.88251,19.38798,block_2_3,0.3044,-0.0549,0.1738,-0.3876,18.7,2.41,0.893,5.2,14.39,0.061,33.59,29.43,2.93,825.7,2.108,10.935,10.94,13.05,41.31
2023_Q1,2023,1,73.03774,19.3814,block_3_3,0.1132,-0.0828,0.1798,-0.5165,10.9,6.33,0.825,8.0,23.78,0.091,33.24,28.85,2.39,762.6,1.76,27.214,18.4,22.38,42.81
2023_Q1,2023,1,72.67605,19.43839,block_0_4,0.1396,-0.1314,0.1758,0.4547,12.7,2.37,0.89,8.12,13.77,0.086,33.35,30.04,3.69,675.5,2.17,0.0,0.0,20.13,37.74
2023_Q1,2023,1,72.88476,19.47511,block_2_4,0.2211,-0.1742,0.1732,-0.4226,7.9,0.98,0.9,6.18,12.96,0.05,34.68,29.47,3.46,774.2,2.18,11.446,11.45,21.38,41.0
2023_Q1,2023,1,72.88685,19.1446,block_2_2,0.5465,-0.1724,0.1911,-0.5879,118.4,11.93,0.927,3.0,10.02,0.05,34.67,31.83,3.16,769.4,2.099,10.625,1.25,0.94,38.95
2023_Q1,2023,1,73.11787,19.38292,block_4_3,0.2435,0.0011,0.1397,-0.4348,13.6,2.01,0.842,5.17,22.27,0.051,34.46,30.04,2.38,774.5,2.067,35.633,23.18,28.35,43.64
2023_Q1,2023,1,72.92871,19.41125,block_2_3,0.2329,-0.0635,0.1663,-0.3831,14.1,1.72,0.894,3.31,15.06,0.05,32.36,28.49,3.01,837.5,2.062,15.86,15.15,18.31,41.61
2023_Q1,2023,1,72.87795,19.05437,block_2_1,0.0601,0.0899,0.1723,-0.459,18.9,2.5,0.823,12.23,22.58,0.07,35.84,31.13,4.03,729.3,2.166,9.406,8.92,10.52,43.49
2023_Q1,2023,1,72.77125,19.49929,block_1_4,0.1328,-0.1226,0.2059,0.4872,13.1,2.09,0.869,7.53,17.19,0.08,31.87,27.6,3.13,796.3,2.122,0.0,0.0,22.33,38.5
2023_Q1,2023,1,72.80462,18.90091,block_1_0,0.1741,-0.046,0.2055,-0.4138,9.5,2.02,0.887,5.08,15.51,0.054,33.12,31.08,3.99,754.8,2.029,1.223,1.22,19.68,38.74
2023_Q1,2023,1,72.90233,19.54589,block_2_4,0.2246,-0.0248,0.1619,-0.4768,12.4,4.15,0.901,3.0,14.07,0.07,34.62,31.38,2.72,770.0,1.972,13.514,13.51,29.33,43.27
2023_Q1,2023,1,72.86009,19.38522,block_2_3,0.2046,-0.0609,0.1875,-0.5044,20.5,6.06,0.87,7.04,17.22,0.085,33.34,28.5,2.0,775.2,2.305,8.572,8.57,11.37,41.88
2023_Q1,2023,1,72.64447,18.90015,block_0_0,0.2546,-0.1317,0.1328,0.5538,13.1,2.05,0.927,3.0,10.05,0.05,32.45,27.51,3.29,841.7,2.33,0.0,0.0,34.94,38.13
2023_Q1,2023,1,73.06025,19.30362,block_3_3,0.2553,-0.0921,0.163,-0.3498,12.2,4.88,0.908,4.62,12.41,0.057,34.22,28.09,2.18,852.9,2.357,29.332,15.14,18.3,42.66
2023_Q1,2023,1,73.09635,18.8578,block_4_0,0.3003,-0.118,0.122,-0.4854,11.1,4.91,0.927,3.58,9.81,0.05,34.44,28.89,1.93,815.3,1.958,31.718,17.55,21.31,43.51
2023_Q1,2023,1,72.70577,19.38529,block_0_3,0.1823,-0.0824,0.1632,0.4637,12.2,2.86,0.854,4.69,20.59,0.05,34.44,30.88,3.02,784.8,2.399,0.0,0.0,13.69,40.6
2023_Q1,2023,1,72.91957,19.4061,block_2_3,0.1913,-0.1573,0.1899,-0.4098,19.7,3.92,0.872,4.83,17.76,0.05,34.83,31.62,2.9,806.6,2.163,14.884,14.27,17.21,43.05
2023_Q1,2023,1,72.6894,19.26505,block_0_2,0.155,0.0116,0.1821,0.4489,10.0,3.53,0.839,7.78,21.79,0.072,33.4,30.11,3.05,775.6,2.093,0.0,0.0,12.24,40.76
2023_Q1,2023,1,72.98065,19.44741,block_3_4,0.1881,-0.0914,0.1504,-0.4373,12.1,3.4,0.896,3.0,14.79,0.053,33.38,28.99,3.15,834.3,2.279,21.427,20.54,25.05,42.11
2023_Q1,2023,1,72.77861,18.90345,block_1_0,0.2015,-0.0769,0.1564,0.489,10.5,2.32,0.844,9.56,20.32,0.114,32.04,28.05,2.82,745.6,1.899,0.0,0.0,21.85,38.62
2023_Q1,2023,1,72.97402,19.03105,block_3_1,0.1733,-0.0732,0.1669,-0.4255,12.2,1.2,0.851,9.96,19.15,0.107,30.99,27.42,4.15,775.7,1.881,19.42,3.5,3.75,39.87
2023_Q1,2023,1,73.00894,19.13014,block_3_2,0.0572,0.0305,0.1343,-0.4183,30.9,6.04,0.718,14.87,37.64,0.123,34.78,30.01,2.47,750.0,2.12,23.398,11.48,13.72,46.34
2023_Q1,2023,1,73.03046,18.86373,block_3_0,0.1281,-0.1445,0.1964,-0.3942,12.3,2.99,0.957,3.0,5.41,0.061,32.56,28.37,1.86,814.7,2.339,24.819,13.97,16.84,40.35
2023_Q1,2023,1,72.68897,19.15454,block_0_2,0.1087,-0.0113,0.1744,0.5611,11.0,4.55,0.795,10.02,27.76,0.139,33.35,28.93,2.92,814.2,1.883,0.0,0.0,19.92,41.18
2023_Q1,2023,1,73.1066,19.02338,block_4_1,0.2105,0.0466,0.1851,-0.4745,12.3,4.24,0.814,8.22,25.38,0.111,33.62,29.42,1.16,723.3,1.834,33.317,12.99,15.61,43.26
2023_Q1,2023,1,72.75225,19.11477,block_1_2,0.1915,-0.0769,0.1564,0.4317,8.0,2.93,0.904,5.97,12.51,0.083,33.87,29.69,3.71,780.3,2.187,0.0,0.0,13.97,39.62
2023_Q1,2023,1,72.65263,19.13797,block_0_2,0.2899,-0.1328,0.193,0.4374,18.2,10.5,0.874,7.39,16.58,0.095,35.6,31.39,3.4,761.7,2.216,0.0,0.0,23.73,41.41
2023_Q1,2023,1,72.91999,19.46357,block_2_4,0.2935,-0.0942,0.1669,-0.474,9.4,0.84,0.81,8.32,26.03,0.086,31.31,27.86,2.94,778.0,1.866,15.109,15.11,22.1,39.41
2023_Q1,2023,1,72.82496,19.02705,block_1_1,0.2052,0.0646,0.1484,-0.4728,14.4,7.51,0.749,10.01,34.77,0.099,31.73,28.04,3.22,847.0,1.92,3.756,3.76,14.49,41.46
2023_Q1,2023,1,73.06205,19.47385,block_3_4,0.2417,-0.0513,0.144,-0.4559,8.2,2.23,0.897,4.95,13.87,0.066,32.92,28.73,1.62,757.3,2.318,30.058,26.41,32.39,41.91
2023_Q1,2023,1,73.05092,19.13859,block_3_2,0.0947,-0.0737,0.2036,-0.3963,10.7,3.34,0.825,8.35,23.77,0.083,34.2,28.06,2.37,778.3,2.379,27.834,14.37,17.34,43.86
2023_Q1,2023,1,72.79717,19.06824,block_1_1,0.1627,-0.0735,0.2,-0.395,8.9,0.86,0.867,6.6,17.97,0.07,34.52,31.4,3.74,829.7,2.273,0.967,0.97,12.57,41.28
2023_Q1,2023,1,73.12566,19.19345,block_4_2,0.1979,0.0055,0.1523,-0.389,15.7,2.51,0.771,10.98,31.03,0.126,33.78,29.52,2.11,779.2,2.022,35.854,18.77,22.84,44.0
2023_Q1,2023,1,72.78362,19.1327,block_1_2,0.2367,-0.0056,0.179,0.4357,13.8,2.3,0.801,9.46,26.93,0.07,34.22,30.33,4.68,831.0,2.264,0.0,0.0,10.3,41.23
2023_Q1,2023,1,72.89943,19.01776,block_2_1,0.075,-0.0342,0.1573,-0.4178,13.6,2.45,0.864,3.37,19.7,0.05,32.62,28.34,3.79,803.2,1.945,11.546,5.83,6.66,41.49
2023_Q1,2023,1,72.76556,19.19357,block_1_2,0.1464,0.0001,0.1669,0.4619,12.7,2.64,0.854,5.2,20.41,0.05,33.37,30.06,3.62,858.0,2.277,0.0,0.0,12.35,41.7
2023_Q1,2023,1,73.11695,18.9421,block_4_0,0.2063,-0.0368,0.1569,-0.4236,20.4,2.8,0.874,6.26,16.94,0.05,32.54,28.87,1.95,712.5,1.805,34.148,14.65,17.69,40.44
2023_Q1,2023,1,72.71835,19.08553,block_1_1,0.2065,-0.0258,0.1776,0.4614,9.4,5.94,0.815,10.88,24.33,0.131,34.54,30.84,4.01,697.9,2.14,0.0,0.0,18.42,40.1
2023_Q1,2023,1,72.65651,19.2388,block_0_2,0.1101,0.0271,0.1641,0.4375,15.5,5.11,0.868,4.35,18.67,0.05,34.18,30.72,3.92,764.8,2.148,0.0,0.0,16.53,40.92
2023_Q1,2023,1,72.85811,19.12959,block_2_2,0.0721,0.1148,0.1621,-0.5119,55.2,8.36,0.806,10.82,25.68,0.11,33.9,29.71,2.85,774.2,2.131,7.56,3.08,3.23,42.32
2023_Q1,2023,1,73.14606,19.4238,block_4_3,0.2742,-0.0908,0.1596,-0.499,13.4,2.62,0.846,5.57,21.54,0.05,34.92,32.11,1.27,764.0,2.202,38.721,27.35,33.56,44.18
2023_Q1,2023,1,73.09403,19.01729,block_4_1,0.222,-0.182,0.1843,-0.3827,6.7,1.54,0.949,3.0,6.62,0.05,34.47,30.7,1.79,781.3,2.235,31.978,11.86,14.2,43.09
2023_Q1,2023,1,73.02011,19.52834,block_3_4,0.162,-0.0962,0.1514,-0.3372,14.4,2.5,0.897,4.7,14.11,0.065,33.04,29.55,2.47,805.2,1.862,25.825,25.82,34.3,42.13
2023_Q1,2023,1,73.09357,19.39571,block_4_3,0.1603,-0.193,0.1797,-0.2674,11.8,2.27,0.975,3.0,2.62,0.05,33.52,29.5,2.62,759.3,2.081,33.122,22.44,27.42,40.37
2023_Q1,2023,1,73.09494,19.52677,block_4_4,0.1564,-0.0737,0.1576,-0.4428,16.3,3.7,0.857,6.37,19.52,0.07,32.96,28.6,1.37,782.7,2.03,33.678,31.86,39.2,42.57
2023_Q1,2023,1,72.90139,19.43399,block_2_3,0.2283,-0.1046,0.161,-0.4152,14.4,1.7,0.916,3.0,11.82,0.05,33.52,28.75,2.04,808.7,2.031,13.063,13.06,18.29,41.64
2023_Q1,2023,1,72.79654,18.93515,block_1_0,0.2519,-0.0697,0.1341,0.5576,8.7,0.82,0.873,8.83,16.2,0.137,30.2,26.12,3.0,770.7,1.773,0.482,0.48,18.61,37.11
2023_Q1,2023,1,73.0322,19.21061,block_3_2,0.1742,-0.0203,0.2108,-0.4742,26.0,4.78,0.895,3.0,15.06,0.05,32.85,29.29,3.24,800.3,1.821,26.094,10.8,12.87,40.57
2023_Q1,2023,1,72.97518,18.95512,block_3_1,0.0879,0.0198,0.2053,-0.4487,10.8,1.31,0.855,9.78,18.56,0.107,31.95,28.45,2.36,741.9,1.933,19.303,4.68,5.23,40.9
2023_Q1,2023,1,72.82637,19.41972,block_1_3,0.1348,0.0638,0.1473,-0.4724,11.5,1.43,0.838,11.06,20.66,0.101,33.01,29.65,3.92,821.7,2.0,5.141,5.14,13.57,41.88
2023_Q1,2023,1,72.68211,19.25197,block_0_2,0.1279,-0.0725,0.1681,0.5737,9.7,10.49,0.873,3.0,18.31,0.052,32.74,27.62,3.62,698.9,2.205,0.0,0.0,13.48,38.12
2023_Q1,2023,1,73.01917,19.02211,block_3_1,0.1973,0.0266,0.1782,-0.4387,17.6,3.19,0.834,7.18,22.84,0.108,34.6,30.12,1.92,732.1,2.409,24.132,5.84,6.68,43.29
2023_Q1,2023,1,72.76891,19.49954,block_1_4,0.1897,-0.0534,0.1811,0.469,16.4,3.53,0.853,6.53,20.14,0.058,34.23,30.11,2.99,801.0,2.149,0.0,0.0,22.39,41.12
2023_Q1,2023,1,73.11735,18.91585,block_4_0,0.3011,-0.0519,0.1602,-0.3952,10.6,5.45,0.832,7.38,23.02,0.067,32.67,30.17,2.0,841.9,1.824,34.107,15.68,18.98,42.65
2023_Q1,2023,1,72.75781,19.23742,block_1_2,0.1787,-0.1275,0.1671,0.4484,18.7,3.57,0.868,5.06,18.35,0.082,34.76,30.74,2.81,833.8,2.146,0.0,0.0,8.24,41.1
2023_Q1,2023,1,72.69673,19.35007,block_0_3,0.1091,-0.0726,0.1746,0.4674,6.7,11.23,0.848,6.64,20.78,0.068,35.76,31.48,3.58,725.2,2.509,0.0,0.0,12.18,41.61
2023_Q1,2023,1,73.06274,18.87548,block_3_0,0.2336,-0.0652,0.1556,-0.3986,15.2,1.28,0.881,7.66,15.35,0.069,33.82,29.45,2.28,742.4,2.163,28.245,14.52,17.53,42.27
2023_Q1,2023,1,72.7125,19.26178,block_1_2,0.2041,-0.1144,0.219,0.5489,10.4,1.06,0.906,3.0,13.27,0.05,34.84,29.26,2.12,766.0,2.0,0.0,0.0,10.12,40.23
2023_Q1,2023,1,72.72593,19.41806,block_1_3,0.1273,-0.0281,0.1573,0.545,12.6,3.76,0.847,8.01,20.47,0.078,35.55,30.91,3.76,777.9,2.215,0.0,0.0,15.24,42.75
2023_Q1,2023,1,72.943,18.8817,block_2_0,0.2683,-0.0148,0.1588,-0.4725,11.1,1.68,0.849,5.05,21.3,0.05,35.41,33.2,3.0,779.6,2.058,15.692,11.1,13.25,44.86
2023_Q1,2023,1,73.08519,19.20042,block_4_2,0.2227,-0.1167,0.1931,-0.4137,12.6,2.15,0.898,3.0,14.48,0.053,33.18,29.07,1.52,806.6,1.943,31.626,15.32,18.52,41.69
2023_Q1,2023,1,72.7348,19.01861,block_1_1,0.0903,-0.0368,0.1613,0.4994,12.0,2.46,0.826,7.79,23.72,0.075,32.19,28.16,3.88,743.2,1.939,0.0,0.0,21.1,38.25
2023_Q1,2023,1,72.79364,19.30842,block_1_3,0.591,-0.2447,0.1496,-0.5083,17.8,6.23,0.98,3.0,2.0,0.057,32.5,28.88,2.92,806.6,1.866,1.354,1.35,1.15,36.54
2023_Q1,2023,1,73.03499,18.91836,block_3_0,0.233,-0.1244,0.1374,-0.4498,12.2,2.84,0.867,10.25,16.6,0.098,32.92,28.65,1.71,829.1,1.84,25.466,10.1,12.0,42.7
2023_Q1,2023,1,73.13544,19.50488,block_4_4,0.1401,-0.1282,0.1771,-0.448,15.1,1.52,0.916,3.0,11.74,0.05,33.54,29.69,2.6,764.7,1.994,37.862,32.1,39.5,41.42
2023_Q1,2023,1,72.89203,19.47455,block_2_4,0.1468,-0.1601,0.1781,-0.304,11.6,2.04,0.941,3.52,7.69,0.074,34.34,31.44,3.29,839.8,2.444,12.208,12.21,21.65,42.78
2023_Q1,2023,1,72.70765,18.96659,block_1_1,0.1922,-0.0924,0.165,0.3708,14.1,3.98,0.865,5.27,18.68,0.087,33.14,29.51,4.12,790.5,2.288,0.0,0.0,26.75,38.67
2023_Q1,2023,1,72.6405,19.06498,block_0_1,0.2093,-0.0161,0.1996,0.3519,19.2,1.79,0.887,4.94,15.45,0.061,34.01,31.59,2.6,836.3,2.057,0.0,0.0,26.86,40.66
2023_Q1,2023,1,72.75196,19.25446,block_1_2,0.2192,-0.1437,0.1465,0.4797,8.6,2.07,0.889,4.24,15.42,0.05,33.11,29.14,3.74,817.9,2.022,0.0,0.0,7.14,38.86
2023_Q1,2023,1,72.70141,19.34794,block_0_3,0.1085,-0.0854,0.1573,0.5455,12.2,1.37,0.909,4.09,12.5,0.05,31.52,27.26,3.3,729.1,1.851,0.0,0.0,11.64,37.22
2023_Q1,2023,1,72.98345,19.15055,block_3_2,0.1408,0.0511,0.1646,-0.4616,68.9,5.62,0.79,9.1,28.77,0.115,32.33,28.95,2.57,832.2,2.2,20.786,9.19,10.86,42.84
2023_Q1,2023,1,72.69625,18.94531,block_0_0,0.1846,0.0104,0.1566,0.3788,11.2,0.93,0.827,7.63,23.67,0.087,32.44,29.32,2.74,784.5,2.188,0.0,0.0,28.35,38.85
2023_Q1,2023,1,72.89492,18.90795,block_2_0,0.1971,-0.0363,0.1859,-0.415,18.1,4.13,0.825,9.12,23.41,0.126,34.01,31.58,3.4,716.8,2.532,10.727,10.33,12.29,41.18
2023_Q1,2023,1,72.99203,19.54983,block_3_4,0.2623,-0.1496,0.2029,-0.3819,16.5,2.93,0.895,4.58,14.41,0.065,30.8,26.73,2.68,787.8,2.028,22.945,22.95,34.29,38.21
2023_Q1,2023,1,72.93356,19.15965,block_2_2,0.0454,0.0463,0.1721,-0.3754,192.2,17.25,0.824,7.28,24.3,0.094,32.09,28.79,3.2,776.9,1.883,15.577,5.08,5.73,40.64
2023_Q1,2023,1,72.73652,19.45864,block_1_4,0.1338,-0.1372,0.1768,0.5905,14.5,2.08,0.882,4.75,16.37,0.05,33.35,29.21,3.58,823.4,1.889,0.0,0.0,18.83,40.04
2023_Q1,2023,1,73.04879,19.17902,block_3_2,0.181,-0.0381,0.1784,-0.4843,19.1,2.21,0.839,9.0,21.37,0.11,34.78,30.92,1.53,776.0,2.231,27.737,12.72,15.27,43.81
2023_Q1,2023,1,73.00295,19.49435,block_3_4,0.2347,-0.0936,0.1745,-0.3978,10.9,1.13,0.945,3.3,7.25,0.05,32.47,27.85,2.17,780.7,2.04,23.917,23.92,30.32,40.52
2023_Q1,2023,1,73.01513,18.8962,block_3_0,0.3461,-0.1852,0.1849,-0.4802,10.7,1.49,0.94,8.77,5.82,0.105,32.34,29.07,2.34,764.6,2.248,23.312,10.81,12.89,39.6
2023_Q1,2023,1,72.70102,18.91502,block_0_0,0.169,-0.0364,0.2005,0.51,14.9,1.38,0.809,9.45,25.82,0.099,33.7,29.81,2.76,776.8,2.15,0.0,0.0,28.78,40.3
2023_Q1,2023,1,72.69724,19.49957,block_0_4,0.2379,-0.0947,0.172,0.4719,13.0,1.37,0.928,6.64,8.56,0.06,32.83,30.06,4.08,795.6,2.03,0.0,0.0,24.64,38.68
2023_Q1,2023,1,73.11257,19.51237,block_4_4,0.2191,-0.1183,0.1831,-0.4376,12.2,2.19,0.889,5.66,14.89,0.071,32.33,27.87,1.7,742.5,2.159,35.484,31.54,38.8,40.02
2023_Q1,2023,1,72.83873,19.05886,block_2_1,0.0912,0.1049,0.1818,-0.4429,11.6,1.77,0.803,13.01,25.31,0.141,33.51,29.09,2.75,825.1,2.216,5.302,5.3,11.01,42.7
2023_Q1,2023,1,72.7888,19.08785,block_1_1,0.1122,0.0003,0.1382,0.388,12.5,1.05,0.852,5.92,20.44,0.052,33.32,28.62,3.71,777.7,2.172,0.151,0.15,11.8,40.5
2023_Q1,2023,1,72.88575,19.15757,block_2_2,0.5545,-0.1813,0.1707,-0.4225,145.1,11.66,0.963,3.97,4.21,0.05,31.74,28.05,3.56,838.3,1.966,10.55,1.32,1.03,37.41
2023_Q1,2023,1,72.9758,19.13156,block_3_2,0.1279,-0.0042,0.183,-0.5019,59.0,4.94,0.924,3.0,10.48,0.05,34.2,29.8,2.11,763.4,2.011,19.924,8.72,10.27,42.72
2023_Q1,2023,1,73.12707,18.96951,block_4_1,0.2966,-0.1615,0.171,-0.3491,12.3,4.19,0.877,4.12,17.34,0.064,32.92,29.36,2.19,761.1,2.146,35.296,14.8,17.87,41.47
2023_Q1,2023,1,72.78131,19.47717,block_1_4,0.2365,-0.1715,0.161,-0.2771,13.4,2.02,0.915,3.0,11.94,0.05,32.52,29.45,2.9,764.3,2.209,0.59,0.59,19.76,37.95
2023_Q1,2023,1,73.11115,19.01485,block_4_1,0.1705,0.0122,0.2033,-0.4998,7.3,1.23,0.844,9.43,20.38,0.09,33.92,29.23,2.17,772.1,2.097,33.767,13.27,15.96,43.2
2023_Q1,2023,1,72.64614,19.33877,block_0_3,0.1616,-0.0954,0.1624,0.5154,12.2,3.68,0.891,5.15,14.75,0.05,32.54,28.32,2.96,837.0,2.026,0.0,0.0,16.72,39.63
2023_Q1,2023,1,72.92017,18.88143,block_2_0,0.1206,-0.0492,0.1203,-0.468,10.6,3.14,0.897,4.61,14.13,0.075,34.43,31.48,3.55,803.6,2.106,13.294,11.55,13.81,43.2
2023_Q1,2023,1,72.96087,18.86107,block_3_0,0.3454,-0.1648,0.1947,-0.3364,15.4,2.23,0.853,6.83,20.0,0.05,32.82,27.99,2.07,803.3,2.016,17.504,12.84,15.42,40.79
2023_Q1,2023,1,72.68802,19.30183,block_0_3,0.2739,-0.1338,0.1983,0.4795,13.7,1.44,0.885,6.65,15.13,0.05,33.48,29.64,2.87,785.2,2.044,0.0,0.0,11.76,38.31
2023_Q1,2023,1,72.70581,19.07627,block_0_1,0.1698,-0.0874,0.1683,0.4707,14.0,3.65,0.837,7.85,22.12,0.088,35.03,31.55,3.73,801.2,2.015,0.0,0.0,20.04,41.27
2023_Q1,2023,1,72.84986,19.30307,block_2_3,0.1281,-0.1346,0.1752,-0.4108,63.9,9.83,0.956,3.0,5.68,0.05,32.56,29.44,3.02,804.4,2.056,7.24,4.7,5.25,38.71
2023_Q1,2023,1,73.13255,18.90068,block_4_0,0.191,-0.1179,0.171,-0.3697,11.7,9.44,0.891,3.0,15.56,0.05,32.51,28.52,2.06,834.1,1.798,35.655,17.47,21.21,41.32
2023_Q1,2023,1,72.94128,19.51406,block_2_4,0.0846,-0.0631,0.1938,-0.4394,20.4,2.88,0.967,3.0,3.92,0.05,34.48,29.08,2.03,772.0,2.065,17.503,17.5,28.01,42.86
2023_Q1,2023,1,73.11539,19.36976,block_4_3,0.189,-0.0533,0.1394,-0.4054,8.2,3.36,0.855,7.31,19.51,0.066,33.25,30.09,1.61,827.3,2.296,35.331,22.28,27.23,44.0
2023_Q1,2023,1,73.04891,19.46132,block_3_4,0.263,-0.1091,0.1564,-0.4455,9.1,9.45,0.916,6.11,10.59,0.072,32.1,28.02,2.79,787.4,2.175,28.639,24.9,30.5,40.83
2023_Q1,2023,1,72.8748,18.93111,block_2_0,0.1122,0.0324,0.1765,-0.3764,12.0,3.55,0.873,6.07,17.18,0.05,32.65,28.61,3.22,774.6,2.189,8.687,8.69,11.77,40.6
2023_Q1,2023,1,73.03879,19.06276,block_3_1,0.149,0.0311,0.1685,-0.4415,12.7,4.49,0.805,11.43,25.58,0.102,32.66,29.64,2.64,744.2,2.06,26.32,9.16,10.82,41.13
2023_Q1,2023,1,72.64252,19.09729,block_0_1,0.1892,-0.0723,0.1856,0.5027,10.3,2.11,0.98,3.0,2.0,0.05,33.18,29.05,2.73,772.8,1.885,0.0,0.0,25.61,37.92
2023_Q1,2023,1,72.68969,19.21829,block_0_2,0.18,-0.0622,0.1896,0.3685,8.7,3.82,0.893,3.0,15.27,0.05,33.38,29.56,3.03,715.7,1.97,0.0,0.0,14.71,38.39
2023_Q1,2023,1,73.06187,19.04607,block_3_1,0.1111,-0.0014,0.1634,-0.3931,9.7,1.17,0.823,10.57,23.19,0.102,33.96,28.76,0.91,793.2,2.201,28.691,9.99,11.86,45.21
2023_Q1,2023,1,73.04502,18.87675,block_3_0,0.1691,-0.0481,0.1605,-0.4593,10.4,1.37,0.83,11.2,21.87,0.082,35.3,31.63,2.55,889.1,2.292,26.388,13.57,16.34,45.48
2023_Q1,2023,1,72.75351,19.09768,block_1_1,0.1656,-0.0724,0.2034,0.5015,11.5,3.64,0.901,3.0,14.13,0.05,34.33,30.71,3.53,804.0,2.187,0.0,0.0,14.5,40.61
2023_Q1,2023,1,72.90755,19.01574,block_2_1,0.1682,0.0395,0.1744,-0.5007,15.3,6.17,0.826,9.48,23.07,0.079,32.98,28.58,2.16,757.2,2.098,12.392,5.12,5.78,42.74
2023_Q1,2023,1,72.94643,19.10989,block_2_1,0.2224,-0.0945,0.1655,-0.4246,62.1,6.12,0.868,6.7,17.68,0.067,34.71,30.69,3.26,812.9,2.297,16.771,7.12,8.27,42.32
2023_Q1,2023,1,73.08166,18.97446,block_4_1,0.2368,-0.1423,0.1573,-0.3426,15.4,3.76,0.946,6.22,5.9,0.065,32.9,28.86,1.52,779.5,1.889,30.544,10.97,13.09,41.18
2023_Q1,2023,1,72.94493,19.021,block_2_1,0.544,-0.1667,0.189,-0.4882,16.1,2.35,0.928,3.0,9.96,0.05,35.61,31.6,2.7,765.8,2.446,16.333,2.76,2.82,41.29
2023_Q1,2023,1,72.84648,19.28264,block_2_3,0.2724,-0.0659,0.1852,-0.4621,71.4,6.33,0.872,8.68,16.28,0.084,33.43,28.77,3.11,790.8,1.841,6.82,4.7,5.25,40.01
2023_Q1,2023,1,72.82664,19.11149,block_1_2,0.02,0.1626,0.1598,-0.3975,17.9,4.96,0.749,16.27,32.29,0.176,32.89,29.08,3.02,810.1,1.851,4.198,4.2,7.05,42.77
2023_Q1,2023,1,72.85335,19.08084,block_2_1,0.02,0.2229,0.0969,-0.5939,20.5,3.35,0.719,12.32,38.52,0.123,33.29,29.79,2.82,741.2,2.021,6.907,6.91,8.17,44.2
2023_Q1,2023,1,72.97015,19.21595,block_3_2,0.1912,0.0138,0.19,-0.4709,194.8,17.29,0.856,7.73,19.19,0.063,33.35,31.06,2.71,823.2,2.243,19.596,5.56,6.33,41.42
2023_Q1,2023,1,73.08153,19.38649,block_4_3,0.3912,-0.2356,0.1697,-0.4371,12.1,8.66,0.968,3.0,3.81,0.05,34.06,29.96,1.19,753.9,1.917,31.828,21.15,25.81,41.21
